source,target,weight
27115917,188614162,24
25604128,188614162,36
9244832,188614162,31
147337432,188614162,23
188890121,188614162,91
26819117,188614162,41
30104304,188614162,45
63493039,188614162,25
131403189,188614162,29
31545223,188614162,21
128293484,188614162,19
69239046,188614162,14
62510206,188614162,33
135377687,188614162,16
107305687,188614162,12
44338537,188614162,16
92113890,188614162,22
57025612,188614162,20
21991090,188614162,25
174955366,188614162,18
64555493,188614162,11
50597026,188614162,28
38064706,188614162,17
59965916,188614162,24
15027034,188614162,22
64581694,188614162,15
445529741,188614162,12
25202416,188614162,22
99591839,188614162,25
16677765,188614162,14
38594688,188614162,16
410965603,188614162,13
88239974,188614162,14
673571250,188614162,20
36138196,188614162,13
164234001,188614162,13
74488574,188614162,12
29506118,188614162,22
503598254,188614162,11
31239503,30382440,174
16064695,30382440,34
59965916,30382440,22
673571250,30382440,13
36483360,30382440,29
16677765,30382440,13
21991090,30382440,17
57025612,30382440,27
125387632,30382440,35
160504245,30382440,13
26490481,30382440,32
71672341,30382440,11
108268890,30382440,53
129004176,30382440,13
31545223,30382440,17
156037856,30382440,25
30104304,30382440,15
57317154,30382440,14
174955366,30382440,14
38746172,30382440,12
188614162,30382440,15
128293484,30382440,11
26819117,104435562,57
188614162,104435562,11
188890121,104435562,362
31239503,104435562,494
213749122,104435562,261
125387632,104435562,25
108268890,104435562,11
134766328,104435562,38
25604128,104435562,30
129004176,104435562,35
52839414,116010031,253
9244832,116010031,27
26490481,116010031,122
24538518,116010031,23
108268890,116010031,13
125387632,116010031,80
31239503,116010031,118
30104304,116010031,42
38594688,116010031,46
119415848,116010031,13
59965916,116010031,12
74488574,116010031,11
92372244,116010031,17
16064695,116010031,50
160504245,116010031,37
129004176,116010031,28
638511570,116010031,18
61433001,116010031,25
50597026,116010031,13
64581694,116010031,38
38746172,116010031,31
9679595,116010031,17
62510206,116010031,11
69239046,116010031,12
57025612,116010031,12
25259668,116010031,14
92113890,116010031,14
128293484,116010031,18
21991090,116010031,11
36483360,116010031,19
56040562,407348709,60
21991090,407348709,14
125387632,407348709,19
16064695,407348709,12
91647183,407348709,22
219621643,407348709,13
74488574,39432884,20
125387632,39432884,20
97552124,39432884,11
156037856,112868442,34
64581694,112868442,1338
31239503,112868442,289
101936909,112868442,225
206506086,112868442,355
38746172,112868442,39
117783070,112868442,37
26490481,112868442,96
160504245,112868442,104
188614162,112868442,16
116010031,112868442,15
92372244,112868442,19
24538518,112868442,39
57025612,112868442,12
125387632,112868442,72
128293484,112868442,40
29506118,112868442,13
30104304,112868442,79
16064695,112868442,14
445529741,112868442,20
108268890,112868442,63
119415848,112868442,21
57317154,112868442,20
9244832,112868442,23
36483360,112868442,24
129004176,112868442,52
15027034,112868442,36
27115917,112868442,11
71672341,112868442,23
62510206,112868442,11
9679595,112868442,25
61433001,112868442,11
213749122,112868442,25
59965916,112868442,17
25259668,112868442,12
28369163,112868442,13
92113890,112868442,15
38594688,112868442,27
638511570,112868442,18
135377687,112868442,12
25202416,112868442,11
16677765,112868442,11
26490481,54121470,29
128293484,54121470,11
30104304,54121470,51
135052907,54121470,18
160504245,54121470,25
31239503,54121470,44
16064695,54121470,19
64581694,54121470,25
125387632,54121470,25
156037856,54121470,15
36483360,54121470,14
38746172,54121470,14
116010031,54121470,13
24538518,54121470,23
107536229,54121470,12
108268890,54121470,11
102845970,513289543,215
81857784,513289543,43
133923936,513289543,21
31239503,672482656,493
115608720,672482656,28
213749122,672482656,17
44335356,672482656,11
135377687,61212355,19
62510206,61212355,13
38746172,61212355,24
26490481,61212355,270
9244832,61212355,24
125387632,61212355,58
74488574,61212355,11
31239503,61212355,109
156037856,61212355,20
129004176,61212355,55
16064695,61212355,22
9679595,61212355,50
30104304,61212355,19
21991090,61212355,11
108268890,61212355,12
44338537,61212355,12
119415848,61212355,20
36483360,61212355,34
57317154,61212355,13
160504245,61212355,15
24538518,61212355,19
213749122,61212355,11
64581694,61212355,11
29506118,418704990,166
11692694,418704990,221
503598254,418704990,290
31239503,418704990,76
15027034,418704990,132
125387632,418704990,14
25202416,418704990,106
16677765,418704990,60
16677765,106961925,50
26490481,106961925,38
30104304,106961925,42
50597026,106961925,39
125387632,106961925,46
38594688,106961925,44
38746172,106961925,48
108268890,106961925,41
188890121,106961925,41
503598254,106961925,38
29506118,106961925,45
57025612,106961925,41
147337432,106961925,42
25202416,106961925,50
164234001,106961925,81
131403189,106961925,40
99591839,106961925,41
71672341,106961925,45
31239503,106961925,54
11692694,106961925,49
62510206,106961925,50
43102846,106961925,40
21991090,106961925,42
15027034,106961925,49
164459256,106961925,125
148934000,106961925,88
102845970,106961925,273
81857784,106961925,144
133923936,106961925,114
64581694,106961925,12
513289543,106961925,12
125387632,98048949,50
36138196,98048949,224
24538518,98048949,11
31239503,98048949,50
129004176,98048949,39
125387632,241581961,31
31239503,241581961,14
129004176,241581961,11
38594688,241581961,46
174592989,241581961,18
31239503,216764258,13
25259668,216764258,26
129004176,43578182,14
25604128,43578182,337
188890121,43578182,39
213749122,43578182,448
26819117,43578182,277
125387632,43578182,34
71672341,43578182,16
31239503,43578182,26
108268890,43578182,17
134766328,43578182,66
36483360,43578182,13
160504245,43578182,17
59965916,43578182,11
30104304,43578182,23
25259668,43578182,15
44338537,43578182,15
9679595,43578182,14
39432884,150436863,48
129004176,150436863,12
97552124,150436863,84
125387632,150436863,133
31239503,150436863,19
188614162,150436863,17
31545223,58352686,33
38746172,58352686,17
26490481,58352686,32
57025612,58352686,153
59965916,58352686,1408
71672341,58352686,36
31239503,58352686,207
108268890,58352686,83
16064695,58352686,54
125387632,58352686,26
30382440,58352686,13
416031592,58352686,54
213749122,58352686,36
156037856,58352686,34
9244832,58352686,11
30104304,58352686,34
128293484,58352686,49
638511570,58352686,17
117783070,58352686,25
36483360,58352686,95
160504245,58352686,25
24538518,58352686,20
92113890,58352686,11
21991090,58352686,16
57317154,58352686,36
164234001,238141340,46
31239503,238141340,64
133923936,238141340,52
106961925,238141340,23
164459256,238141340,43
102845970,238141340,41
81857784,238141340,46
418704990,238141340,35
213749122,238141340,23
148934000,238141340,14
129004176,142179218,13
31239503,142179218,44
125387632,142179218,11
160504245,142179218,12
129004176,276929892,19
31239503,276929892,29
125387632,276929892,22
131403189,276929892,205
38064706,276929892,53
64555493,276929892,44
416031592,71852533,515
27115917,71852533,1860
174955366,71852533,2940
125387632,71852533,118
50597026,71852533,888
147337432,71852533,403
43102846,71852533,572
31239503,71852533,197
24538518,71852533,20
36483360,71852533,27
117783070,71852533,11
188614162,71852533,20
92113890,71852533,37
139504995,71852533,14
129004176,71852533,33
156037856,71852533,33
59965916,71852533,20
64581694,71852533,17
30104304,71852533,11
57317154,71852533,15
30382440,71852533,12
101936909,71852533,12
74488574,71852533,14
31545223,71852533,18
410965603,71852533,11
62510206,247808909,69
160504245,247808909,212
38746172,247808909,275
26490481,247808909,89
30104304,247808909,15
25259668,247808909,30
125387632,247808909,172
31239503,247808909,56
9244832,247808909,22
50686586,247808909,36
36483360,247808909,18
7010591,247808909,11
107305687,247808909,20
92113890,247808909,13
119415848,247808909,16
445529741,247808909,21
135052907,247808909,23
156037856,247808909,13
188614162,247808909,16
24538518,247808909,14
128293484,247808909,12
108268890,247808909,14
129004176,247808909,19
147337432,114119743,231
27115917,114119743,211
50597026,114119743,987
16677765,114119743,45
26490481,114119743,48
30104304,114119743,57
125387632,114119743,114
38594688,114119743,45
38746172,114119743,43
108268890,114119743,40
188890121,114119743,39
503598254,114119743,39
29506118,114119743,41
57025612,114119743,43
25202416,114119743,43
164234001,114119743,41
131403189,114119743,39
99591839,114119743,42
71672341,114119743,41
31239503,114119743,62
106961925,114119743,41
71852533,114119743,177
416031592,114119743,83
11692694,114119743,40
174955366,114119743,187
15027034,114119743,45
160504245,114119743,12
43102846,114119743,121
129004176,114119743,16
139504995,114119743,22
188614162,114119743,13
62510206,114119743,47
164459256,114119743,38
21991090,114119743,43
21991090,106159308,299
125387632,106159308,52
16064695,106159308,404
56040562,106159308,31
36483360,106159308,11
26490481,106159308,32
31239503,106159308,33
67802451,106159308,15
71672341,106159308,22
156037856,106159308,17
188614162,106159308,16
44338537,106159308,18
129004176,106159308,22
88239974,106159308,42
31545223,106159308,11
638511570,106159308,11
38746172,106159308,11
15027034,241448668,62
102845970,241448668,89
164234001,241448668,12
106961925,241448668,29
164459256,241448668,35
148934000,241448668,32
25202416,241448668,22
117783070,241448668,11
128293484,241448668,12
133923936,241448668,69
11692694,241448668,21
81857784,241448668,36
138117005,241448668,15
16677765,241448668,16
129004176,241448668,12
513289543,241448668,13
238141340,241448668,11
112868442,51620555,262
64581694,51620555,448
26490481,51620555,20
30104304,51620555,15
206506086,51620555,40
160504245,51620555,27
101936909,51620555,70
31239503,51620555,51
125387632,51620555,19
36483360,51620555,13
108268890,51620555,12
128293484,51620555,12
135377687,503241464,12
129004176,503241464,120
74488574,503241464,22
125387632,503241464,21
160504245,49408183,40
26490481,49408183,108
129004176,49408183,20
36483360,49408183,47
38746172,49408183,48
24538518,49408183,46
30104304,49408183,32
31239503,49408183,193
128293484,49408183,32
125387632,49408183,47
117783070,49408183,20
57025612,49408183,22
638511570,49408183,12
9244832,49408183,30
108268890,49408183,32
7010591,49408183,20
156037856,49408183,17
59965916,49408183,15
57317154,49408183,31
119415848,49408183,18
188614162,49408183,16
64581694,49408183,13
92113890,49408183,18
31239503,158606982,94
129004176,158606982,25
50465063,158606982,36
125387632,158606982,20
31239503,231849482,49
188890121,231849482,63
134766328,231849482,319
213749122,231849482,554
59965916,231849482,41
26819117,231849482,87
188614162,231849482,12
25604128,231849482,53
125387632,231849482,19
104435562,231849482,19
43578182,231849482,45
57025612,231849482,18
8641037,231849482,21
117783070,21390470,19
57317154,21390470,73
36483360,21390470,112
108268890,21390470,1706
44338537,21390470,17
119415848,21390470,30
160504245,21390470,300
9244832,21390470,34
38746172,21390470,83
57025612,21390470,43
128293484,21390470,26
31239503,21390470,400
156037856,21390470,105
213749122,21390470,77
25604128,21390470,15
44335356,21390470,46
125387632,21390470,44
26490481,21390470,94
30382440,21390470,17
107305687,21390470,12
16677765,21390470,13
15027034,21390470,14
9679595,21390470,50
115608720,21390470,21
112868442,21390470,29
30104304,21390470,278
20508512,21390470,26
49408183,21390470,11
188614162,21390470,16
24538518,21390470,46
410965603,21390470,76
58352686,21390470,18
71672341,21390470,15
673571250,21390470,12
64581694,21390470,28
62510206,21390470,28
59965916,21390470,46
7010591,21390470,21
129004176,21390470,18
67802451,21390470,23
107536229,21390470,11
128293484,28565473,53
16677765,28565473,43
26490481,28565473,49
30104304,28565473,47
50597026,28565473,40
125387632,28565473,52
38594688,28565473,41
38746172,28565473,51
108268890,28565473,40
188890121,28565473,39
503598254,28565473,38
29506118,28565473,41
57025612,28565473,52
147337432,28565473,41
25202416,28565473,42
164234001,28565473,40
131403189,28565473,38
99591839,28565473,40
71672341,28565473,46
31239503,28565473,79
106961925,28565473,41
114119743,28565473,40
11692694,28565473,41
62510206,28565473,47
43102846,28565473,40
21991090,28565473,43
15027034,28565473,40
164459256,28565473,37
36483360,28565473,15
24538518,28565473,16
673571250,28565473,20
117783070,28565473,17
160504245,501535491,68
24538518,501535491,13
15027034,501535491,11
38746172,501535491,16
30104304,501535491,14
64581694,501535491,139
206506086,501535491,13
112868442,501535491,115
26490481,501535491,47
125387632,501535491,13
31239503,501535491,36
445529741,501535491,18
62510206,501535491,12
51620555,501535491,14
174955366,211024421,202
27115917,211024421,471
50597026,211024421,67
71852533,211024421,288
416031592,211024421,19
43102846,211024421,19
114119743,211024421,11
31239503,211024421,12
147337432,211024421,14
108268890,22959224,95
156037856,22959224,53
30104304,22959224,78
36483360,22959224,82
58352686,22959224,25
21390470,22959224,44
128293484,22959224,22
117783070,22959224,15
112868442,22959224,11
31239503,22959224,152
26490481,22959224,56
64581694,22959224,16
125387632,22959224,39
36138196,22959224,17
24538518,22959224,44
57317154,22959224,51
20508512,22959224,16
416031592,22959224,13
38746172,22959224,29
59965916,22959224,34
9244832,22959224,17
188614162,22959224,13
160504245,22959224,30
213749122,22959224,13
57025612,22959224,31
71852533,22959224,13
107536229,22959224,13
44338537,22959224,15
16064695,22959224,17
410965603,22959224,12
71672341,22959224,17
30382440,22959224,12
31239503,76020989,108
15027034,76020989,132
160504245,76020989,80
71672341,76020989,46
38746172,76020989,97
16677765,76020989,94
25202416,76020989,193
11692694,76020989,204
62510206,76020989,79
26490481,76020989,86
30104304,76020989,68
50597026,76020989,40
125387632,76020989,111
38594688,76020989,47
108268890,76020989,64
188890121,76020989,40
503598254,76020989,156
29506118,76020989,153
57025612,76020989,48
147337432,76020989,45
164234001,76020989,47
131403189,76020989,40
99591839,76020989,44
106961925,76020989,41
114119743,76020989,44
28565473,76020989,41
188614162,76020989,26
112868442,76020989,11
119415848,76020989,14
9244832,76020989,13
61433001,76020989,12
21390470,76020989,12
418704990,76020989,40
43102846,76020989,37
21991090,76020989,44
164459256,76020989,40
21991090,32659255,53
106159308,32659255,25
16064695,32659255,89
88239974,32659255,19
31545223,32659255,13
125387632,32659255,15
