post,user
1399607414652088323,321299775
1399607410113843202,1155470031225884675
1399607410097016833,1155470031225884675
1399607392837509123,321299775
1399607388555075584,null
1399607366052687877,null
1399607300269166595,1217077743654801408
1399607138117328897,509849786
1399606813205557248,1467228402
1399606784080420867,1155470031225884675
1399606676714627075,null
1399606652228325380,1155470031225884675
1399606596578201601,837133583558987776
1399606181467869186,1308975744035573767
1399606181467869186,1594508888
1399606154511097859,509849786
1399605851845844993,1155470031225884675
1399605807721848841,1297545010393604096
1399605807721848841,330097232
1399605791393390602,1155470031225884675
1399605791221436423,1155470031225884675
1399605775849332738,1155470031225884675
1399605763954335746,1155470031225884675
1399605763278991366,1155470031225884675
1399605744694173697,1155470031225884675
1399605637974274051,1155470031225884675
1399605609113083904,1155470031225884675
1399605431518048258,467513287
1399605288253018113,19478383
1399608673136091139,111463443
1399608673136091139,792921727567224832
1399516128431517700,49383389
1396878157941145600,1308975744035573767
1398817727385505798,22009780
1399605127884021761,291831562
1399604880805928965,1044298030512570368
1399604741571858432,837133583558987776
1399604720260423684,509849786
1399604551838167045,1155470031225884675
1399604498679672833,1155470031225884675
1399604488164495360,1155470031225884675
1399604488147767301,1155470031225884675
1399604488088997890,1155470031225884675
1399604476487557120,1155470031225884675
1399604454006018050,1155470031225884675
1399604431424000000,1155470031225884675
1399604414059536386,1155470031225884675
1399604390651219968,1264433760
1399604390651219968,1155470031225884675
1399604390617624577,1155470031225884675
1399604390613377025,1264433760
1399604390613377025,1155470031225884675
1399604390613372928,1155470031225884675
1399604390613372928,1264433760
1399604390584107009,1155470031225884675
1399604382870605827,1313128625680592896
1399604326276947974,287187026
1399604323349405698,467513287
1399604180176805888,1155470031225884675
1399604093849460745,509849786
1399603918833958915,467513287
1399603823069499392,326229600
1399603823069499392,2288653218
1399603751665639426,467513287
1399603728840282113,467513287
1399603520135913479,467513287
1399603520106553352,467513287
1399603520089767943,467513287
1399603520077238272,467513287
1399603520072994818,467513287
1399603520056274944,467513287
1399603443518541825,1087739460501020674
1399603334785368065,467513287
1399603314875113485,467513287
1399603301851746304,467513287
1399603275012349953,467513287
1399603274999906304,467513287
1399603274676854787,467513287
1399603274647576576,467513287
1399603219115003904,467513287
1399603163225804801,467513287
1399603092283432966,467513287
1399602680948047872,467513287
1399602615181250560,1155470031225884675
1399602594532704257,1155470031225884675
1399602523346980868,1155470031225884675
1399602517009440773,1155470031225884675
1399602516694867968,1155470031225884675
1399602141124308993,1264433760
1399602141124308993,1155470031225884675
1399602017803272194,1343450217417359361
1399602015630671872,1264433760
1399602015630671872,1155470031225884675
1399602015538450432,1264433760
1399602015538450432,1155470031225884675
1399602015056052228,1155470031225884675
1399602015056052228,1264433760
1399601937339715588,1155470031225884675
1399601937339715588,1264433760
1399601926682075140,509849786
1399601877277298689,1155470031225884675
1399601877277298689,1264433760
1399601612579086337,1597716954
1399601603661996033,1301734219748487168
1399601581247586305,125756546
1399601563778289665,74392141
1399601546527219720,918112383628963841
1399601533122134017,918112383628963841
1399601171132817409,863056926040608769
1399601117286309890,291831562
1399600872586416128,837133583558987776
1399600617769750530,328415084
1399600507715526656,467513287
1399600352022827009,736667972123512832
1399600265758658562,52728478
1399600228131512322,934917176632467457
1399600136020389892,326229600
1399600136020389892,2288653218
1399599998585782273,467513287
1399599998212390913,467513287
1399599858747645952,467513287
1399599846571622402,467513287
1399599824027197442,467513287
1399599779349364736,2427010064
1399599272287408128,291831562
1399599241857843201,291831562
1399599237982298113,291831562
1399599081878700040,291831562
1399598940773924865,918112383628963841
1398508369783099393,1224090537831038976
1398508369783099393,317642024
1398508369783099393,2148751752
1398508369783099393,749447534028976128
1398508369783099393,15027480
1399598820250591235,291831562
1399598753804394500,291831562
1399598629120249863,895332160130891776
1399597802510901251,3326241282
1399597631119187969,3326241282
1399597593886289923,3326241282
1399597409701822466,3326241282
1399597388256399363,5628622
1399597388256399363,19825835
1399597382489288704,19825835
1399597361173700612,3326241282
1399597326377775109,3326241282
1399597239673114631,1601338813
1399597110002176000,1297545010393604096
1399597110002176000,330097232
1399596885413933057,467513287
1399596883492868097,467513287
1399596881546784768,467513287
1399596880015790081,291831562
1399596879541936128,932713839409364992
1399596878862290946,932713839409364992
1399596877587300352,467513287
1399596875649531906,932713839409364992
1399596871631478785,467513287
1399596869647572992,932713839409364992
1399596865600069632,467513287
1399596863662268417,932713839409364992
1399596861766443009,932713839409364992
1399596859925143553,467513287
1399596855961468929,932713839409364992
1399596853994397703,467513287
1399596850068525057,467513287
1399596848000679937,932713839409364992
1399596846037733384,932713839409364992
1399596844087447556,467513287
1399596842216722434,467513287
1399596838278283264,467513287
1399596834327257089,467513287
1399596832381100038,467513287
1399596797203464198,1397472310001422337
1399596600029220867,970572251090186240
1399596499126784002,34554134
1399596441136422913,1044298030512570368
1399596418726301696,772052454817075200
1399596418726301696,662693
1399596410824138754,2427010064
1399596047945682945,1397472310001422337
1399596001220984832,68433676
1399595969621204993,68433676
1399595969616961537,68433676
1399595896040534019,68433676
1399595873592565763,68433676
1399595538610278401,330097232
1399595538610278401,1297545010393604096
1399595395542519810,1260160740440203264
1399595364186005504,662693
1399595342090444801,1397472310001422337
1399595096287416320,837133583558987776
1399595042038161411,899230542780022784
1399594761049317378,291831562
1399594761049317378,49383389
1399594707668242432,328415084
1399594645219201025,1013971684624424960
1399594645219201025,4818104765
1399594620103794688,1397472310001422337
1399594517813211137,899230542780022784
1399593959681183748,509849786
1399593912637984772,467513287
1399593890219503618,467513287
1399593889825267715,467513287
1399593889825181698,467513287
1399593889820983306,467513287
1399593889816842252,467513287
1399593889770749956,467513287
1399593889762361344,467513287
1399593889753964548,467513287
1399593889753874432,467513287
1399593889741344771,467513287
1399593889716129795,467513287
1399593889711984641,467513287
1399593889682571264,467513287
1399593889632239619,467513287
1399593889623904256,467513287
1399593651135729664,467513287
1399593495111798784,867738228937416705
1399593493354319872,467513287
1399593479852920832,467513287
1399593478275878912,467513287
1399593473775374340,467513287
1399593471661547527,467513287
1399593471271440389,467513287
1399593469706919936,467513287
1399593468784115720,1281141950595207168
1399593467781816321,467513287
1399593466011717632,467513287
1399593464455700480,467513287
1399593462794752000,467513287
1399593461762822144,467513287
1399593459447734272,467513287
1399593456889118721,467513287
1399593455018459137,467513287
1399593453030367234,932713839409364992
1399593452220796934,467513287
1399593451855953922,467513287
1399593451168178178,467513287
1399593448999641091,467513287
1399593448785727488,467513287
1399593446973841409,467513287
1399593445019336705,467513287
1399593443106697218,467513287
1399593442884341760,467513287
1399593441248567299,467513287
1399593438975299584,467513287
1399593438899748864,467513287
1399593438262272000,467513287
1399593436886540290,467513287
1399593436769046528,467513287
1399593434747396098,932713839409364992
1399593432805482499,932713839409364992
1399593428195872769,467513287
1399593426199494659,467513287
1399593424165249026,932713839409364992
1399593420306386944,467513287
1399593418356047873,932713839409364992
1399593416351170560,467513287
1399593414333763584,467513287
1399593357958127617,1313128625680592896
1399593048976334849,837133583558987776
1399592914943045632,291831562
1399592890796498946,291831562
1399592872836542467,2288653218
1399592872836542467,326229600
1399592241048530945,4820804277
1399592129761091584,15027480
1399592103177601031,1384862715836043267
1399592069681881091,119837224
1399591885413494791,291831562
1399591830820311041,328415084
1399591391194357761,15027480
1399591073954082816,1343450217417359361
1399590195759091714,467513287
1399590152847118338,467513287
1399590110010691584,467513287
1399589966943068161,1384862715836043267
1399589851440238594,467513287
1399589847891914752,467513287
1399589845643706374,467513287
1399589828967251969,467513287
1399589827021086720,932713839409364992
1399589825020321793,467513287
1399589822994468866,467513287
1399589821069381632,932713839409364992
1399589819144196096,932713839409364992
1399589810646441984,781965644770181120
1399589471696220160,328415084
1399589291915948038,1087739460501020674
1399589291639152645,904360020661415937
1399589150202810369,291831562
1399588999933669382,291831562
1399588926294220803,1087739460501020674
1399588897466699779,291831562
1399588876918865921,737142202481016832
1399588587264364547,291831562
1399588565118488577,291831562
1399588533535391745,291831562
1399588517198667776,467513287
1399588418825474048,291831562
1399588418808602624,291831562
1399588418762559489,1299284031951888385
